65-056,Pl. Matejki,Zielona GÛra,Lubuskie,
65-061,Pl. Pocztowy,Zielona GÛra,Lubuskie,od 1 do 1
65-305,Pl. Pocztowy,Zielona GÛra,Lubuskie,od 2 do ostatniego od 3 do ostatniego
65-075,Pl. PowstaÒcÛw Wielkopolskich,Zielona GÛra,Lubuskie,
65-069,Pl. S≥owiaÒski,Zielona GÛra,Lubuskie,
65-395,Plater Emilii,Zielona GÛra,Lubuskie,
65-128,Platynowa,Zielona GÛra,Lubuskie,
65-124,PodbipiÍty,Zielona GÛra,Lubuskie,
65-057,PodgÛrna,Zielona GÛra,Lubuskie,od 2 do 16 od 1 do 9
65-190,PodgÛrna,Zielona GÛra,Lubuskie,od 48 do 48
65-213,PodgÛrna,Zielona GÛra,Lubuskie,od 18 do 46 od 9A do 45
65-246,PodgÛrna,Zielona GÛra,Lubuskie,od 50 do ostatniego od 47 do ostatniego
65-389,PodwÛjna,Zielona GÛra,Lubuskie,
65-557,Polanka,Zielona GÛra,Lubuskie,
65-017,Polna,Zielona GÛra,Lubuskie,
65-128,PomaraÒczowa,Zielona GÛra,Lubuskie,
65-305,Poniatowskiego JÛzefa,Zielona GÛra,Lubuskie,
65-128,Popielata,Zielona GÛra,Lubuskie,
65-954,Porcelanowa,Zielona GÛra,Lubuskie,
65-790,Porzeczkowa,Zielona GÛra,Lubuskie,
65-119,Posejdona,Zielona GÛra,Lubuskie,
65-153,Potokowa,Zielona GÛra,Lubuskie,
65-807,PowstaÒcÛw Warszawy,Zielona GÛra,Lubuskie,
65-128,Poziomkowa,Zielona GÛra,Lubuskie,
65-137,PoznaÒska,Zielona GÛra,Lubuskie,
65-312,Po≥aniecka,Zielona GÛra,Lubuskie,
65-516,Profesora Szafrana Zygmunta,Zielona GÛra,Lubuskie,
65-783,Prosta,Zielona GÛra,Lubuskie,
65-272,Przecznica,Zielona GÛra,Lubuskie,
65-412,Przemys≥owa,Zielona GÛra,Lubuskie,
65-544,Przewalskiego,Zielona GÛra,Lubuskie,
65-087,Przy Gazowni,Zielona GÛra,Lubuskie,
65-544,Przyleúna,Zielona GÛra,Lubuskie,
65-364,Przyrodnicza,Zielona GÛra,Lubuskie,
65-012,Pszenna,Zielona GÛra,Lubuskie,
65-514,Ptasia,Zielona GÛra,Lubuskie,od 14A do 14A
65-520,Ptasia,Zielona GÛra,Lubuskie,od 2 do 2B od 1 do 11
65-525,Ptasia,Zielona GÛra,Lubuskie,od 4 do 14 od 16 do ostatniego od 13 do ostatniego
65-128,Purpurowa,Zielona GÛra,Lubuskie,
65-254,Raculka,Zielona GÛra,Lubuskie,
65-308,Rac≥awicka,Zielona GÛra,Lubuskie,
65-747,Rajska,Zielona GÛra,Lubuskie,
65-076,Reja,Zielona GÛra,Lubuskie,
65-548,Reszelska,Zielona GÛra,Lubuskie,
65-850,Reymonta W≥adys≥awa,Zielona GÛra,Lubuskie,
65-012,Rezedowa,Zielona GÛra,Lubuskie,
65-012,Rolnicza,Zielona GÛra,Lubuskie,
65-012,Rubinowa,Zielona GÛra,Lubuskie,
65-153,Ruczajowa,Zielona GÛra,Lubuskie,
65-544,Rumakowa,Zielona GÛra,Lubuskie,
65-012,Rumiankowa,Zielona GÛra,Lubuskie,
65-548,Rybacka,Zielona GÛra,Lubuskie,
65-943,Rybno PrzysiÛ≥ek,Zielona GÛra,Lubuskie,
65-015,Rymarska,Zielona GÛra,Lubuskie,
65-823,Rzemieúlnicza,Zielona GÛra,Lubuskie,
65-012,Rzepakowa,Zielona GÛra,Lubuskie,
65-119,Rzeüniczaka Franciszka,Zielona GÛra,Lubuskie,
65-778,RÛøana,Zielona GÛra,Lubuskie,
65-128,RÛøowa,Zielona GÛra,Lubuskie,
65-831,Salomei,Zielona GÛra,Lubuskie,
65-012,Sasankowa,Zielona GÛra,Lubuskie,
65-128,Seledynowa,Zielona GÛra,Lubuskie,
65-231,Siemiradzkiego Henryka,Zielona GÛra,Lubuskie,
65-431,Sienkiewicza Henryka,Zielona GÛra,Lubuskie,od 14 do ostatniego od 11 do ostatniego
65-443,Sienkiewicza Henryka,Zielona GÛra,Lubuskie,od 2 do 12 od 1 do 9
65-012,SierpiÒskiego Wac≥awa,Zielona GÛra,Lubuskie,
65-128,Siwa,Zielona GÛra,Lubuskie,
65-416,Skargi Piotra,Zielona GÛra,Lubuskie,
65-340,Skierki,Zielona GÛra,Lubuskie,
65-437,Skrajna,Zielona GÛra,Lubuskie,
65-124,Skrzetuskiego,Zielona GÛra,Lubuskie,
65-010,Sk≥adowa,Zielona GÛra,Lubuskie,
65-124,Sk≥odowskiej Curie Marii,Zielona GÛra,Lubuskie,
65-071,Sobieskiego Jana,Zielona GÛra,Lubuskie,
65-119,Sobkowiaka Tomasza,Zielona GÛra,Lubuskie,
65-510,Sokola,Zielona GÛra,Lubuskie,
65-220,Sorbska,Zielona GÛra,Lubuskie,
65-140,Sosnowa,Zielona GÛra,Lubuskie,
65-507,Sowia,Zielona GÛra,Lubuskie,
65-419,SowiÒskiego JÛzefa,Zielona GÛra,Lubuskie,
65-119,Spawaczy,Zielona GÛra,Lubuskie,
65-045,Spokojna,Zielona GÛra,Lubuskie,
65-177,Sportowa,Zielona GÛra,Lubuskie,
65-082,SpÛ≥dzielcza,Zielona GÛra,Lubuskie,
65-128,Srebrna,Zielona GÛra,Lubuskie,
65-436,Staffa Leopolda,Zielona GÛra,Lubuskie,
65-544,Stajenna,Zielona GÛra,Lubuskie,
65-067,Stary Rynek,Zielona GÛra,Lubuskie,
65-175,Staszica Stanis≥awa,Zielona GÛra,Lubuskie,od 2 do ostatniego od 1 do 9
65-176,Staszica Stanis≥awa,Zielona GÛra,Lubuskie,od 11 do ostatniego
65-012,Stokrotkowa,Zielona GÛra,Lubuskie,
65-012,Stolarska,Zielona GÛra,Lubuskie,
65-012,Storczykowa,Zielona GÛra,Lubuskie,
65-442,Stroma,Zielona GÛra,Lubuskie,
65-331,Struga,Zielona GÛra,Lubuskie,
65-101,Strumykowa,Zielona GÛra,Lubuskie,
65-452,Strzelecka,Zielona GÛra,Lubuskie,
65-012,Strzeleckiego Paw≥a,Zielona GÛra,Lubuskie,
65-544,Strzemienna,Zielona GÛra,Lubuskie,
65-807,Studzianki,Zielona GÛra,Lubuskie,
65-548,Studzienna,Zielona GÛra,Lubuskie,
65-022,Sulechowska,Zielona GÛra,Lubuskie,od 1 do ostatniego
65-119,Sulechowska,Zielona GÛra,Lubuskie,od 2 do ostatniego
65-548,Suwalska,Zielona GÛra,Lubuskie,
65-012,Szafirowa,Zielona GÛra,Lubuskie,
65-807,Szarych SzeregÛw,Zielona GÛra,Lubuskie,
65-318,SzczekociÒska,Zielona GÛra,Lubuskie,
65-128,Szkar≥atna,Zielona GÛra,Lubuskie,
65-960,Szlachecka,Zielona GÛra,Lubuskie,
65-012,Szmaragdowa,Zielona GÛra,Lubuskie,
65-247,Szosa KisieliÒska,Zielona GÛra,Lubuskie,
65-123,Szpakowa,Zielona GÛra,Lubuskie,
65-169,Szwajcarska,Zielona GÛra,Lubuskie,
65-002,S≥oneczna,Zielona GÛra,Lubuskie,
65-012,S≥onecznikowa,Zielona GÛra,Lubuskie,
65-943,S≥owacka,Zielona GÛra,Lubuskie,
65-388,S≥owicza,Zielona GÛra,Lubuskie,
65-127,S≥ubicka,Zielona GÛra,Lubuskie,
65-544,Tarpanowa,Zielona GÛra,Lubuskie,
65-622,TatrzaÒska,Zielona GÛra,Lubuskie,
65-115,TechnologÛw,Zielona GÛra,Lubuskie,
65-222,Tkacka,Zielona GÛra,Lubuskie,
65-114,Towarowa,Zielona GÛra,Lubuskie,
65-119,Trasa PÛ≥nocna,Zielona GÛra,Lubuskie,
65-025,Traugutta Romualda,Zielona GÛra,Lubuskie,
65-129,Truskawkowa,Zielona GÛra,Lubuskie,
65-012,Tulipanowa,Zielona GÛra,Lubuskie,
65-012,Turkusowa,Zielona GÛra,Lubuskie,
65-441,Tuwima Juliana,Zielona GÛra,Lubuskie,
65-418,Twardowskiego Kaspra,Zielona GÛra,Lubuskie,
65-413,Tylna,Zielona GÛra,Lubuskie,
65-128,TÍczowa,Zielona GÛra,Lubuskie,
65-980,Unii Europejskiej,Zielona GÛra,Lubuskie,
65-147,Urszuli,Zielona GÛra,Lubuskie,
65-544,Ustronna,Zielona GÛra,Lubuskie,
65-033,U≥aÒska,Zielona GÛra,Lubuskie,
65-342,Wac≥awa,Zielona GÛra,Lubuskie,
65-095,Wandy,Zielona GÛra,Lubuskie,
65-128,Waniliowa,Zielona GÛra,Lubuskie,
65-182,WaryÒskiego Ludwika,Zielona GÛra,Lubuskie,od 1 do ostatniego
65-184,WaryÒskiego Ludwika,Zielona GÛra,Lubuskie,od 2 do ostatniego
65-377,Warzywna,Zielona GÛra,Lubuskie,
65-041,WazÛw,Zielona GÛra,Lubuskie,od 1 do 1
65-044,WazÛw,Zielona GÛra,Lubuskie,od 2 do 44 od 3 do ostatniego
65-191,WazÛw,Zielona GÛra,Lubuskie,od 46 do ostatniego
65-405,Weso≥a,Zielona GÛra,Lubuskie,
65-609,Wiejska,Zielona GÛra,Lubuskie,od 2 do ostatniego od 1 do 7
65-760,Wiejska,Zielona GÛra,Lubuskie,od 9 do ostatniego
65-376,Wierzbowa,Zielona GÛra,Lubuskie,
65-238,WileÒska,Zielona GÛra,Lubuskie,
65-366,Winna,Zielona GÛra,Lubuskie,
65-107,Winogradu,Zielona GÛra,Lubuskie,od 2 do ostatniego od 1 do 15
65-744,Winogradu,Zielona GÛra,Lubuskie,od 17 do ostatniego
65-634,Witebska,Zielona GÛra,Lubuskie,
65-517,Wiúniowa,Zielona GÛra,Lubuskie,od 2 do 46 od 1 do 19
65-540,Wiúniowa,Zielona GÛra,Lubuskie,od 46A do 48 od 21 do 25
65-546,Wiúniowa,Zielona GÛra,Lubuskie,od 50 do ostatniego od 27 do ostatniego
65-335,Wodna,Zielona GÛra,Lubuskie,
65-124,Wo≥odyjowskiego,Zielona GÛra,Lubuskie,
65-218,Wroc≥awska,Zielona GÛra,Lubuskie,od 36 do ostatniego od 47 do ostatniego
65-427,Wroc≥awska,Zielona GÛra,Lubuskie,od 2 do 34 od 1 do 45
65-380,Wronia,Zielona GÛra,Lubuskie,
65-120,Wrzosowa,Zielona GÛra,Lubuskie,
65-012,WrÛblewskiego Zygmunta,Zielona GÛra,Lubuskie,
65-140,WyczÛ≥kowskiego,Zielona GÛra,Lubuskie,
65-519,Wypoczynek,Zielona GÛra,Lubuskie,
65-036,WyspiaÒskiego Stanis≥awa,Zielona GÛra,Lubuskie,od 2 do ostatniego od 1 do 35
65-178,WyspiaÒskiego Stanis≥awa,Zielona GÛra,Lubuskie,od 37 do ostatniego
65-536,WyszyÒskiego Stefana,Zielona GÛra,Lubuskie,
65-544,Wyúcigowa,Zielona GÛra,Lubuskie,
65-432,Wπska,Zielona GÛra,Lubuskie,
65-941,WÍgierska,Zielona GÛra,Lubuskie,
65-007,WÍglowa,Zielona GÛra,Lubuskie,od 2 do ostatniego od 1 do 1
65-766,WÍglowa,Zielona GÛra,Lubuskie,od 3 do ostatniego
65-548,WÍgorzewska,Zielona GÛra,Lubuskie,
65-229,W≥adys≥awa IV,Zielona GÛra,Lubuskie,
65-221,W≥adys≥awa £okietka,Zielona GÛra,Lubuskie,
65-552,Zachodnia,Zielona GÛra,Lubuskie,
65-775,Zacisze,Zielona GÛra,Lubuskie,od 2 do 22 od 1 do ostatniego
65-792,Zacisze,Zielona GÛra,Lubuskie,od 22A do ostatniego
65-167,Zag≥oby,Zielona GÛra,Lubuskie,
65-179,ZakrÍt,Zielona GÛra,Lubuskie,
65-186,Zamenhofa Ludwika,Zielona GÛra,Lubuskie,
65-086,Zamkowa,Zielona GÛra,Lubuskie,
65-528,Zawadzkiego Tadeusza Zoúki,Zielona GÛra,Lubuskie,od 22 do ostatniego
65-530,Zawadzkiego Tadeusza Zoúki,Zielona GÛra,Lubuskie,od 2 do 20 od 1 do ostatniego
65-012,Zawilcowa,Zielona GÛra,Lubuskie,
65-387,Zawiszy Czarnego,Zielona GÛra,Lubuskie,
65-960,Zaúciankowa,Zielona GÛra,Lubuskie,
65-375,Zboøowa,Zielona GÛra,Lubuskie,
65-142,Zdrojowa,Zielona GÛra,Lubuskie,
65-119,Zeusa,Zielona GÛra,Lubuskie,
65-421,Zielona GÛra,Zielona GÛra,Lubuskie,
65-256,ZielonogÛrska,Zielona GÛra,Lubuskie,
65-253,Zielony Las,Zielona GÛra,Lubuskie,od 2 do ostatniego od 1 do 3
65-255,Zielony Las,Zielona GÛra,Lubuskie,od 5 do ostatniego
65-707,Zimna,Zielona GÛra,Lubuskie,
65-046,Zyty,Zielona GÛra,Lubuskie,
65-128,Z≥ota,Zielona GÛra,Lubuskie,
65-012,Z≥otej Rybki,Zielona GÛra,Lubuskie,
65-001,Poczta Zielona GÛra 001 BohaterÛw Westerplatte 21,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 001 BohaterÛw Westerplatte 21
65-061,Poczta Zielona GÛra 008 Pl. Pocztowy 1,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 008 Pl. Pocztowy 1
65-120,Poczta Zielona GÛra 014 Kokosowa 23,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 014 Kokosowa 23
65-152,Poczta Zielona GÛra 015 Stefana Batorego 81,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 015 Stefana Batorego 81
65-182,Poczta Zielona GÛra 005 WaryÒskiego 1,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 005 WaryÒskiego 1
65-385,Poczta Zielona GÛra 012 JÍdrzychowska 58,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 012 JÍdrzychowska 58
65-424,Poczta Zielona GÛra 004 PodgÛrna 22,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 004 PodgÛrna 22
65-431,Poczta Zielona GÛra 003 Sienkiewicza 11,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 003 Sienkiewicza 11
65-514,Poczta Zielona GÛra 006 Ptasia 2 a,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 006 Ptasia 2 a
65-547,Osiedle Pomorskie nr 2 od 16 do 18 od 3 do 5 od 13 do 15 i,Zielona GÛra,Lubuskie,Osiedle Pomorskie nr 2 od 16 do 18 od 3 do 5 od 13 do 15 i
65-548,Poczta Zielona GÛra 013 Osiedle Pomorskie 13,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 013 Osiedle Pomorskie 13
65-613,Poczta Zielona GÛra 009 II Armii Wojska Polskiego 34,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 009 II Armii Wojska Polskiego 34
65-636,Poczta Zielona GÛra 010 WÍgierska 11 a,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 010 WÍgierska 11 a
65-900,Poczta Zielona GÛra 002 EnergetykÛw 7,Zielona GÛra,Lubuskie,Poczta Zielona GÛra 002 EnergetykÛw 7
65-901,Skrytki Pocztowe Poczta Zielona GÛra 001 BohaterÛw Westerplatte 21,Zielona GÛra,Lubuskie,Skrytki Pocztowe Poczta Zielona GÛra 001 BohaterÛw Westerplatte 21
65-903,Skrytki Pocztowe Poczta Zielona GÛra 003 Sienkiewicza 11,Zielona GÛra,Lubuskie,Skrytki Pocztowe Poczta Zielona GÛra 003 Sienkiewicza 11
65-904,Skrytki Pocztowe Poczta Zielona GÛra 004 PodgÛrna 22,Zielona GÛra,Lubuskie,Skrytki Pocztowe Poczta Zielona GÛra 004 PodgÛrna 22
65-905,Skrytki Pocztowe Poczta Zielona GÛra 005 WaryÒskiego 1,Zielona GÛra,Lubuskie,Skrytki Pocztowe Poczta Zielona GÛra 005 WaryÒskiego 1
65-906,Skrytki Pocztowe Poczta Zielona GÛra 006 Ptasia 2 a,Zielona GÛra,Lubuskie,Skrytki Pocztowe Poczta Zielona GÛra 006 Ptasia 2 a
65-908,Skrytki Pocztowe Poczta Zielona GÛra 008 Pl. Pocztowy 1,Zielona GÛra,Lubuskie,Skrytki Pocztowe Poczta Zielona GÛra 008 Pl. Pocztowy 1
65-909,Skrytki Pocztowe Poczta Zielona GÛra 009 II Armii Wojska Polskiego 34,Zielona GÛra,Lubuskie,Skrytki Pocztowe Poczta Zielona GÛra 009 II Armii Wojska Polskiego 34
65-912,Skrytki Pocztowe Poczta Zielona GÛra 012 JÍdrzychowska 58,Zielona GÛra,Lubuskie,Skrytki Pocztowe Poczta Zielona GÛra 012 JÍdrzychowska 58
65-913,Skrytki Pocztowe Poczta Zielona GÛra 013 Osiedle Pomorskie 13,Zielona GÛra,Lubuskie,Skrytki Pocztowe Poczta Zielona GÛra 013 Osiedle Pomorskie 13
65-501,£abÍdzia,Zielona GÛra,Lubuskie,
65-012,£ukasiewicza Ignacego,Zielona GÛra,Lubuskie,
65-601,£uøycka,Zielona GÛra,Lubuskie,od 2 do 30 od 1 do ostatniego
65-654,£uøycka,Zielona GÛra,Lubuskie,od 30A do ostatniego
65-004,£πkowa,Zielona GÛra,Lubuskie,
65-126,£Íøycka,Zielona GÛra,Lubuskie,
65-012,åniadeckiego JÍdrzeja,Zielona GÛra,Lubuskie,
65-414,årednia,Zielona GÛra,Lubuskie,
65-960,åwierkowa,Zielona GÛra,Lubuskie,
65-065,åwiÍtej Jadwigi,Zielona GÛra,Lubuskie,
65-097,åwiÍtej TrÛjcy,Zielona GÛra,Lubuskie,od 2 do ostatniego od 1 do 17
65-761,åwiÍtej TrÛjcy,Zielona GÛra,Lubuskie,od 19 do ostatniego
65-089,åwiÍtojaÒska,Zielona GÛra,Lubuskie,
65-533,åwiÍtych Cyryla i Metodego,Zielona GÛra,Lubuskie,
65-106,èrÛdlana,Zielona GÛra,Lubuskie,od 2 do 24 od 1 do 11
65-734,èrÛdlana,Zielona GÛra,Lubuskie,od 26 do ostatniego od 13 do ostatniego
65-158,Øabia,Zielona GÛra,Lubuskie,
65-548,Øeglarska,Zielona GÛra,Lubuskie,
65-066,Øeromskiego Stefana,Zielona GÛra,Lubuskie,
65-506,Øurawia,Zielona GÛra,Lubuskie,
65-124,Øurawinowa,Zielona GÛra,Lubuskie,
65-368,Øytnia,Zielona GÛra,Lubuskie,
65-128,ØÛ≥ta,Zielona GÛra,Lubuskie,
66-110,Poczta Babimost,Babimost,Lubuskie,Poczta Babimost
66-350,Poczta Bledzew,Bledzew,Lubuskie,Poczta Bledzew
66-627,Poczta Oddzia≥ UP Krosno OdrzaÒskie 001,Bobrowice,Lubuskie,Poczta Oddzia≥ UP Krosno OdrzaÒskie 001
66-450,Poczta Bogdaniec,Bogdaniec,Lubuskie,Poczta Bogdaniec
66-130,Poczta Bojad≥a,Bojad≥a,Lubuskie,Poczta Bojad≥a
66-304,Poczta BrÛjce Lubuskie,BrÛjce,Lubuskie,Poczta BrÛjce Lubuskie
66-630,Poczta Oddzia≥ UP Krosno OdrzaÒskie 001,Bytnica,Lubuskie,Poczta Oddzia≥ UP Krosno OdrzaÒskie 001
66-016,Poczta CzerwieÒsk OdrzaÒski,CzerwieÒsk,Lubuskie,Poczta CzerwieÒsk OdrzaÒski
66-446,Poczta Deszczno,Deszczno,Lubuskie,Poczta Deszczno
66-520,Poczta Dobiegniew,Dobiegniew,Lubuskie,Poczta Dobiegniew
66-530,Poczta Drezdenko,Drezdenko,Lubuskie,Poczta Drezdenko
66-342,Poczta Goraj SkwierzyÒski,Goraj,Lubuskie,Poczta Goraj SkwierzyÒski
66-400,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 001 JagielloÒczyka 4,GorzÛw Wielkopolski,Lubuskie,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 001 JagielloÒczyka 4
66-401,Poczta GorzÛw Wielkopolski 003 Sczanieckiej 51,GorzÛw Wielkopolski,Lubuskie,Poczta GorzÛw Wielkopolski 003 Sczanieckiej 51
66-403,Poczta GorzÛw Wielkopolski 005 Podmiejska 17 a,GorzÛw Wielkopolski,Lubuskie,Poczta GorzÛw Wielkopolski 005 Podmiejska 17 a
66-404,Poczta Filia UP GorzÛw Wielkopolski 001 Ma≥orolnych 1,GorzÛw Wielkopolski,Lubuskie,Poczta Filia UP GorzÛw Wielkopolski 001 Ma≥orolnych 1
66-405,Poczta GorzÛw Wielkopolski 007 ålπska 77,GorzÛw Wielkopolski,Lubuskie,Poczta GorzÛw Wielkopolski 007 ålπska 77
66-406,Poczta GorzÛw Wielkopolski 008 WrÛblewskiego 35,GorzÛw Wielkopolski,Lubuskie,Poczta GorzÛw Wielkopolski 008 WrÛblewskiego 35
66-407,Poczta Filia UP GorzÛw Wielkopolski 001 Walczaka 25,GorzÛw Wielkopolski,Lubuskie,Poczta Filia UP GorzÛw Wielkopolski 001 Walczaka 25
66-408,Poczta GorzÛw Wielkopolski 010 S≥oneczna 64,GorzÛw Wielkopolski,Lubuskie,Poczta GorzÛw Wielkopolski 010 S≥oneczna 64
66-410,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 012 Pocztowa 19,GorzÛw Wielkopolski,Lubuskie,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 012 Pocztowa 19
66-412,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 014 OkÛlna 25,GorzÛw Wielkopolski,Lubuskie,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 014 OkÛlna 25
66-413,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 015 Marcinkowskiego 90,GorzÛw Wielkopolski,Lubuskie,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 015 Marcinkowskiego 90
66-414,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 016 KombatantÛw 2,GorzÛw Wielkopolski,Lubuskie,Skrytki Pocztowe Poczta GorzÛw Wielkopolski 016 KombatantÛw 2
66-418,Instytucja ZUS oddzia≥ GorzÛw Wielkopolski Sikorskiego 42,GorzÛw Wielkopolski,Lubuskie,Instytucja ZUS oddzia≥ GorzÛw Wielkopolski Sikorskiego 42
66-620,Skrytki Pocztowe Poczta Gubin 001 KrasiÒskiego 2,Gubin,Lubuskie,Skrytki Pocztowe Poczta Gubin 001 KrasiÒskiego 2
66-635,Poczta Gubin 005 KosynierÛw 16,Gubin,Lubuskie,Poczta Gubin 005 KosynierÛw 16
66-120,Poczta Kargowa,Kargowa,Lubuskie,Poczta Kargowa
66-470,Skrytki Pocztowe Poczta Kostrzyn nad Odrπ Piastowska 5,Kostrzyn nad Odrπ,Lubuskie,Skrytki Pocztowe Poczta Kostrzyn nad Odrπ Piastowska 5
66-600,Skrytki Pocztowe Poczta Krosno OdrzaÒskie 001 Pocztowa 14,Krosno OdrzaÒskie,Lubuskie,Skrytki Pocztowe Poczta Krosno OdrzaÒskie 001 Pocztowa 14
66-601,Poczta Krosno OdrzaÒskie 003 Poprzeczna 1,Krosno OdrzaÒskie,Lubuskie,Poczta Krosno OdrzaÒskie 003 Poprzeczna 1
66-602,Poczta Krosno OdrzaÒskie 004 ObroÒcÛw Stalingradu 10,Krosno OdrzaÒskie,Lubuskie,Poczta Krosno OdrzaÒskie 004 ObroÒcÛw Stalingradu 10
66-435,Poczta Krzeszyce,Krzeszyce,Lubuskie,Poczta Krzeszyce
66-415,Poczta K≥odawa Gorzowska,K≥odawa,Lubuskie,Poczta K≥odawa Gorzowska
66-433,Poczta Lubiszyn,Lubiszyn,Lubuskie,Poczta Lubiszyn
66-218,Poczta Lubrza,Lubrza,Lubuskie,Poczta Lubrza
66-614,Poczta Maszewo Lubuskie,Maszewo,Lubuskie,Poczta Maszewo Lubuskie
66-300,Skrytki Pocztowe Poczta MiÍdzyrzecz 001 åwierczewskiego 16,MiÍdzyrzecz,Lubuskie,Skrytki Pocztowe Poczta MiÍdzyrzecz 001 åwierczewskiego 16
66-301,Poczta Filia UP MiÍdzyrzecz 001 Wojska Polskiego,MiÍdzyrzecz,Lubuskie,Poczta Filia UP MiÍdzyrzecz 001 Wojska Polskiego
66-302,Poczta Filia UP MiÍdzyrzecz 001 PoznaÒska 109,MiÍdzyrzecz,Lubuskie,Poczta Filia UP MiÍdzyrzecz 001 PoznaÒska 109
66-112,Poczta Nietkowice,Nietkowice,Lubuskie,Poczta Nietkowice
66-010,Skrytki Pocztowe Poczta NowogrÛd BobrzaÒski 001 Rynek 3/4,NowogrÛd BobrzaÒski,Lubuskie,Skrytki Pocztowe Poczta NowogrÛd BobrzaÒski 001 Rynek 3/4
66-015,Poczta Oddzia≥ UP Zielona GÛra 001,Przylep,Lubuskie,Poczta Oddzia≥ UP Zielona GÛra 001
66-340,Poczta Przytoczna,Przytoczna,Lubuskie,Poczta Przytoczna
66-330,Poczta Pszczew,Pszczew,Lubuskie,Poczta Pszczew
66-004,Poczta Oddzia≥ UP Zielona GÛra 001,Racula,Lubuskie,Poczta Oddzia≥ UP Zielona GÛra 001
66-431,Poczta Santok,Santok,Lubuskie,Poczta Santok
66-440,Poczta Skwierzyna,Skwierzyna,Lubuskie,Poczta Skwierzyna
66-213,Poczta Skπpe,Skπpe,Lubuskie,Poczta Skπpe
66-540,Poczta Stare Kurowo,Stare Kurowo,Lubuskie,Poczta Stare Kurowo
66-002,Poczta Stary Kisielin,Stary Kisielin,Lubuskie,Poczta Stary Kisielin
66-500,Poczta Strzelce KrajeÒskie,Strzelce KrajeÒskie,Lubuskie,Poczta Strzelce KrajeÒskie
66-100,Skrytki Pocztowe Poczta SulechÛw 001 Aleje Wielkopolskie 4,SulechÛw,Lubuskie,Skrytki Pocztowe Poczta SulechÛw 001 Aleje Wielkopolskie 4
66-101,Poczta SulechÛw 003 Wojska Polskiego 18,SulechÛw,Lubuskie,Poczta SulechÛw 003 Wojska Polskiego 18
66-225,Poczta Szczaniec,Szczaniec,Lubuskie,Poczta Szczaniec
66-436,Poczta S≥oÒsk,S≥oÒsk,Lubuskie,Poczta S≥oÒsk
66-307,Poczta Templewo,Templewo,Lubuskie,Poczta Templewo
66-235,Poczta Torzym,Torzym,Lubuskie,Poczta Torzym
66-320,Poczta Trzciel,Trzciel,Lubuskie,Poczta Trzciel
66-132,Poczta TrzebiechÛw,TrzebiechÛw,Lubuskie,Poczta TrzebiechÛw
66-460,Poczta Witnica,Witnica,Lubuskie,Poczta Witnica
66-003,Poczta ZabÛr,ZabÛr,Lubuskie,Poczta ZabÛr
66-001,Poczta Zawada,Zawada,Lubuskie,Poczta Zawada
66-210,Poczta Zbπszynek,Zbπszynek,Lubuskie,Poczta Zbπszynek
66-542,Poczta Zwierzyn,Zwierzyn,Lubuskie,Poczta Zwierzyn
66-220,Poczta £agÛw Lubuski,£agÛw,Lubuskie,Poczta £agÛw Lubuski
66-008,Poczta åwidnica ko≥o Zielonej GÛry,åwidnica,Lubuskie,Poczta åwidnica ko≥o Zielonej GÛry
66-200,Skrytki Pocztowe Poczta åwiebodzin Pl. Wolnoúci 5,åwiebodzin,Lubuskie,Skrytki Pocztowe Poczta åwiebodzin Pl. Wolnoúci 5
67-221,Poczta Bia≥o≥Íka,Bia≥o≥Íka,Dolnoúlπskie,Poczta Bia≥o≥Íka
67-200,Poczta G≥ogÛw 001 Rycerska 4,G≥ogÛw,Dolnoúlπskie,Poczta G≥ogÛw 001 Rycerska 4
67-202,Poczta G≥ogÛw 004 Budowlanych 12,G≥ogÛw,Dolnoúlπskie,Poczta G≥ogÛw 004 Budowlanych 12
67-203,Poczta G≥ogÛw 005 Oriona 5,G≥ogÛw,Dolnoúlπskie,Poczta G≥ogÛw 005 Oriona 5
67-204,Poczta G≥ogÛw 006 Morcinka Gustawa 8,G≥ogÛw,Dolnoúlπskie,Poczta G≥ogÛw 006 Morcinka Gustawa 8
67-205,Poczta G≥ogÛw 007 Gwiaüdzista 27 a,G≥ogÛw,Dolnoúlπskie,Poczta G≥ogÛw 007 Gwiaüdzista 27 a
